[train] batch 720/9722 | batch_loss=0.681777 | running_loss=0.461852 | n_peaks=464 | lr=3.702942e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 740/9722 | batch_loss=0.616953 | running_loss=0.462157 | n_peaks=603 | lr=3.805801e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 760/9722 | batch_loss=0.847441 | running_loss=0.464319 | n_peaks=502 | lr=3.908661e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 780/9722 | batch_loss=0.991332 | running_loss=0.463968 | n_peaks=579 | lr=4.011520e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 800/9722 | batch_loss=0.572279 | running_loss=0.462768 | n_peaks=426 | lr=4.114380e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 820/9722 | batch_loss=0.231820 | running_loss=0.462756 | n_peaks=401 | lr=4.217239e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 840/9722 | batch_loss=0.144720 | running_loss=0.462797 | n_peaks=465 | lr=4.320099e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 860/9722 | batch_loss=0.427105 | running_loss=0.461290 | n_peaks=577 | lr=4.422958e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 880/9722 | batch_loss=0.330471 | running_loss=0.463195 | n_peaks=435 | lr=4.525818e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 900/9722 | batch_loss=0.171418 | running_loss=0.464416 | n_peaks=505 | lr=4.628677e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 920/9722 | batch_loss=0.788758 | running_loss=0.464770 | n_peaks=574 | lr=4.731537e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 940/9722 | batch_loss=0.417419 | running_loss=0.464896 | n_peaks=544 | lr=4.834396e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 960/9722 | batch_loss=0.332370 | running_loss=0.464239 | n_peaks=506 | lr=4.937256e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 980/9722 | batch_loss=0.457836 | running_loss=0.464270 | n_peaks=594 | lr=5.040115e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1000/9722 | batch_loss=0.744771 | running_loss=0.464579 | n_peaks=508 | lr=5.142975e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1020/9722 | batch_loss=0.732151 | running_loss=0.463856 | n_peaks=582 | lr=5.245834e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1040/9722 | batch_loss=0.418136 | running_loss=0.462713 | n_peaks=432 | lr=5.348694e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1060/9722 | batch_loss=0.636462 | running_loss=0.463167 | n_peaks=582 | lr=5.451553e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1080/9722 | batch_loss=0.567393 | running_loss=0.462419 | n_peaks=630 | lr=5.554413e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1100/9722 | batch_loss=0.584104 | running_loss=0.463403 | n_peaks=486 | lr=5.657272e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1120/9722 | batch_loss=0.582151 | running_loss=0.463836 | n_peaks=474 | lr=5.760132e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1140/9722 | batch_loss=0.546762 | running_loss=0.463211 | n_peaks=339 | lr=5.862991e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1160/9722 | batch_loss=0.106684 | running_loss=0.462704 | n_peaks=447 | lr=5.965851e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1180/9722 | batch_loss=0.395626 | running_loss=0.463198 | n_peaks=613 | lr=6.068710e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1200/9722 | batch_loss=0.262803 | running_loss=0.462401 | n_peaks=606 | lr=6.171570e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1220/9722 | batch_loss=0.399542 | running_loss=0.461536 | n_peaks=406 | lr=6.274429e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1240/9722 | batch_loss=0.735051 | running_loss=0.460443 | n_peaks=525 | lr=6.377289e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1260/9722 | batch_loss=0.491324 | running_loss=0.460284 | n_peaks=496 | lr=6.480148e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1280/9722 | batch_loss=0.610080 | running_loss=0.460103 | n_peaks=581 | lr=6.583008e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1300/9722 | batch_loss=0.506909 | running_loss=0.460302 | n_peaks=613 | lr=6.685867e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1320/9722 | batch_loss=0.408735 | running_loss=0.459265 | n_peaks=437 | lr=6.788727e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1340/9722 | batch_loss=0.425692 | running_loss=0.459425 | n_peaks=526 | lr=6.891586e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1360/9722 | batch_loss=0.904278 | running_loss=0.458672 | n_peaks=595 | lr=6.994446e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1380/9722 | batch_loss=0.533633 | running_loss=0.458942 | n_peaks=603 | lr=7.097305e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1400/9722 | batch_loss=0.567094 | running_loss=0.458452 | n_peaks=562 | lr=7.200165e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1420/9722 | batch_loss=0.847712 | running_loss=0.458060 | n_peaks=500 | lr=7.303024e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1440/9722 | batch_loss=0.437835 | running_loss=0.457771 | n_peaks=612 | lr=7.405884e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1460/9722 | batch_loss=0.311044 | running_loss=0.457908 | n_peaks=556 | lr=7.508743e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1480/9722 | batch_loss=0.350080 | running_loss=0.457249 | n_peaks=534 | lr=7.611603e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1500/9722 | batch_loss=0.178324 | running_loss=0.457434 | n_peaks=495 | lr=7.714462e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1520/9722 | batch_loss=0.588637 | running_loss=0.457500 | n_peaks=591 | lr=7.817322e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1540/9722 | batch_loss=0.257031 | running_loss=0.457492 | n_peaks=336 | lr=7.920181e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1560/9722 | batch_loss=0.538390 | running_loss=0.456975 | n_peaks=596 | lr=8.023041e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
