[train] batch 800/2431 | batch_loss=0.209143 | running_loss=0.413706 | n_peaks=1964 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 820/2431 | batch_loss=0.534655 | running_loss=0.413862 | n_peaks=2047 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 840/2431 | batch_loss=0.358406 | running_loss=0.413672 | n_peaks=1915 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 860/2431 | batch_loss=0.522869 | running_loss=0.414275 | n_peaks=1956 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 880/2431 | batch_loss=0.366234 | running_loss=0.413594 | n_peaks=1923 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 900/2431 | batch_loss=0.331704 | running_loss=0.413754 | n_peaks=2159 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 920/2431 | batch_loss=0.535964 | running_loss=0.414124 | n_peaks=1978 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 940/2431 | batch_loss=0.550250 | running_loss=0.414504 | n_peaks=2061 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 960/2431 | batch_loss=0.360479 | running_loss=0.414234 | n_peaks=1997 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 980/2431 | batch_loss=0.245990 | running_loss=0.413831 | n_peaks=2211 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1000/2431 | batch_loss=0.632128 | running_loss=0.413562 | n_peaks=1979 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1020/2431 | batch_loss=0.299540 | running_loss=0.413134 | n_peaks=1831 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1040/2431 | batch_loss=0.261089 | running_loss=0.412709 | n_peaks=2177 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1060/2431 | batch_loss=0.378536 | running_loss=0.413194 | n_peaks=2176 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1080/2431 | batch_loss=0.389036 | running_loss=0.413059 | n_peaks=2113 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1100/2431 | batch_loss=0.419790 | running_loss=0.413534 | n_peaks=1988 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1120/2431 | batch_loss=0.382488 | running_loss=0.413769 | n_peaks=2195 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1140/2431 | batch_loss=0.337306 | running_loss=0.413799 | n_peaks=1828 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1160/2431 | batch_loss=0.421806 | running_loss=0.413328 | n_peaks=1997 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1180/2431 | batch_loss=0.445284 | running_loss=0.412968 | n_peaks=2076 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1200/2431 | batch_loss=0.449391 | running_loss=0.413266 | n_peaks=2012 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1220/2431 | batch_loss=0.280153 | running_loss=0.412891 | n_peaks=2088 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1240/2431 | batch_loss=0.445772 | running_loss=0.412676 | n_peaks=2079 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1260/2431 | batch_loss=0.424425 | running_loss=0.412145 | n_peaks=2164 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1280/2431 | batch_loss=0.254407 | running_loss=0.412369 | n_peaks=1982 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1300/2431 | batch_loss=0.370739 | running_loss=0.412667 | n_peaks=2182 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1320/2431 | batch_loss=0.430504 | running_loss=0.412700 | n_peaks=2203 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1340/2431 | batch_loss=0.446149 | running_loss=0.412676 | n_peaks=1973 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1360/2431 | batch_loss=0.399472 | running_loss=0.412651 | n_peaks=1974 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1380/2431 | batch_loss=0.316535 | running_loss=0.411973 | n_peaks=2002 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1400/2431 | batch_loss=0.507029 | running_loss=0.411844 | n_peaks=2174 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1420/2431 | batch_loss=0.435346 | running_loss=0.412004 | n_peaks=2160 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1440/2431 | batch_loss=0.407077 | running_loss=0.412050 | n_peaks=2012 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1460/2431 | batch_loss=0.352990 | running_loss=0.412024 | n_peaks=1986 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1480/2431 | batch_loss=0.460478 | running_loss=0.412415 | n_peaks=2141 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1500/2431 | batch_loss=0.455589 | running_loss=0.412115 | n_peaks=1954 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1520/2431 | batch_loss=0.447488 | running_loss=0.411961 | n_peaks=2278 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1540/2431 | batch_loss=0.328666 | running_loss=0.411511 | n_peaks=1911 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1560/2431 | batch_loss=0.538718 | running_loss=0.411193 | n_peaks=2060 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1580/2431 | batch_loss=0.503769 | running_loss=0.411289 | n_peaks=2154 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1600/2431 | batch_loss=0.380592 | running_loss=0.411075 | n_peaks=2137 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1620/2431 | batch_loss=0.495716 | running_loss=0.410942 | n_peaks=2086 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1640/2431 | batch_loss=0.479734 | running_loss=0.411276 | n_peaks=1929 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1660/2431 | batch_loss=0.506934 | running_loss=0.410976 | n_peaks=2179 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1680/2431 | batch_loss=0.574271 | running_loss=0.410906 | n_peaks=2136 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1700/2431 | batch_loss=0.434834 | running_loss=0.410802 | n_peaks=2208 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1720/2431 | batch_loss=0.512517 | running_loss=0.410554 | n_peaks=2083 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1740/2431 | batch_loss=0.436073 | running_loss=0.410369 | n_peaks=2095 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1760/2431 | batch_loss=0.597956 | running_loss=0.410231 | n_peaks=2141 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1780/2431 | batch_loss=0.425130 | running_loss=0.410179 | n_peaks=2121 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1800/2431 | batch_loss=0.396405 | running_loss=0.410175 | n_peaks=2248 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1820/2431 | batch_loss=0.426363 | running_loss=0.410067 | n_peaks=2226 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1840/2431 | batch_loss=0.478515 | running_loss=0.409658 | n_peaks=2234 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1860/2431 | batch_loss=0.430097 | running_loss=0.409529 | n_peaks=2080 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1880/2431 | batch_loss=0.383741 | running_loss=0.409204 | n_peaks=2084 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1900/2431 | batch_loss=0.306634 | running_loss=0.408647 | n_peaks=2217 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1920/2431 | batch_loss=0.375991 | running_loss=0.408471 | n_peaks=2200 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1940/2431 | batch_loss=0.526885 | running_loss=0.408347 | n_peaks=2135 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1960/2431 | batch_loss=0.349027 | running_loss=0.408448 | n_peaks=2108 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 1980/2431 | batch_loss=0.513102 | running_loss=0.408268 | n_peaks=1767 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2000/2431 | batch_loss=0.347176 | running_loss=0.407928 | n_peaks=1979 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2020/2431 | batch_loss=0.334339 | running_loss=0.407716 | n_peaks=1837 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2040/2431 | batch_loss=0.452667 | running_loss=0.407592 | n_peaks=2144 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2060/2431 | batch_loss=0.243082 | running_loss=0.407373 | n_peaks=2142 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2080/2431 | batch_loss=0.443759 | running_loss=0.407391 | n_peaks=2163 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2100/2431 | batch_loss=0.338344 | running_loss=0.407261 | n_peaks=2032 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2120/2431 | batch_loss=0.439083 | running_loss=0.407228 | n_peaks=2028 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2140/2431 | batch_loss=0.260160 | running_loss=0.406833 | n_peaks=2003 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2160/2431 | batch_loss=0.369097 | running_loss=0.406576 | n_peaks=2089 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2180/2431 | batch_loss=0.318241 | running_loss=0.406546 | n_peaks=2088 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2200/2431 | batch_loss=0.410082 | running_loss=0.406247 | n_peaks=1982 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2220/2431 | batch_loss=0.481403 | running_loss=0.406061 | n_peaks=1847 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2240/2431 | batch_loss=0.277178 | running_loss=0.406058 | n_peaks=2060 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2260/2431 | batch_loss=0.430721 | running_loss=0.405916 | n_peaks=1733 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2280/2431 | batch_loss=0.326357 | running_loss=0.405856 | n_peaks=2112 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2300/2431 | batch_loss=0.359545 | running_loss=0.405662 | n_peaks=2182 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2320/2431 | batch_loss=0.383968 | running_loss=0.405692 | n_peaks=2037 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2340/2431 | batch_loss=0.394848 | running_loss=0.405634 | n_peaks=1965 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2360/2431 | batch_loss=0.386512 | running_loss=0.405750 | n_peaks=2034 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2380/2431 | batch_loss=0.293081 | running_loss=0.405646 | n_peaks=2206 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2400/2431 | batch_loss=0.502082 | running_loss=0.405609 | n_peaks=2044 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2420/2431 | batch_loss=0.361757 | running_loss=0.405413 | n_peaks=1934 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 2431/2431 | batch_loss=0.400619 | running_loss=0.405236 | n_peaks=1117 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
/home/users/a/ahmad.lutfi/miniconda3/envs/plm_diff/lib/python3.13/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 10 worker processes in total. Our suggested max number of worker in current system is 1, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
[eval] batch 1/440 | batch_loss=0.371980 | running_loss=0.371980 | n_peaks=1519 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[eval] batch 20/440 | batch_loss=0.446093 | running_loss=0.588647 | n_peaks=2199 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[eval] batch 40/440 | batch_loss=0.648996 | running_loss=0.565219 | n_peaks=2126 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[eval] batch 60/440 | batch_loss=0.402383 | running_loss=0.540144 | n_peaks=2077 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[eval] batch 80/440 | batch_loss=0.177796 | running_loss=0.518993 | n_peaks=1755 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
