[train] batch 800/2859 | batch_loss=1.000205 | running_loss=0.935832 | n_peaks=5665 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 820/2859 | batch_loss=1.052703 | running_loss=0.935435 | n_peaks=5136 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 840/2859 | batch_loss=0.915002 | running_loss=0.935152 | n_peaks=6175 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 860/2859 | batch_loss=0.850433 | running_loss=0.934545 | n_peaks=11015 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 880/2859 | batch_loss=0.824512 | running_loss=0.933170 | n_peaks=23188 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 900/2859 | batch_loss=1.458515 | running_loss=0.933218 | n_peaks=1978 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 920/2859 | batch_loss=1.160235 | running_loss=0.933783 | n_peaks=3766 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 940/2859 | batch_loss=0.833169 | running_loss=0.933065 | n_peaks=17261 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 960/2859 | batch_loss=0.805819 | running_loss=0.931902 | n_peaks=26524 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 980/2859 | batch_loss=0.822828 | running_loss=0.931296 | n_peaks=18814 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1000/2859 | batch_loss=0.984657 | running_loss=0.930879 | n_peaks=5618 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1020/2859 | batch_loss=1.130280 | running_loss=0.930900 | n_peaks=3800 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1040/2859 | batch_loss=0.683281 | running_loss=0.930806 | n_peaks=12160 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1060/2859 | batch_loss=0.815081 | running_loss=0.930358 | n_peaks=11936 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1080/2859 | batch_loss=0.845148 | running_loss=0.930228 | n_peaks=12203 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1100/2859 | batch_loss=0.816413 | running_loss=0.930287 | n_peaks=9054 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1120/2859 | batch_loss=0.936495 | running_loss=0.929974 | n_peaks=15232 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1140/2859 | batch_loss=0.878319 | running_loss=0.930116 | n_peaks=8720 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1160/2859 | batch_loss=0.771437 | running_loss=0.929783 | n_peaks=18950 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1180/2859 | batch_loss=0.910224 | running_loss=0.929008 | n_peaks=11712 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1200/2859 | batch_loss=0.889848 | running_loss=0.929624 | n_peaks=8559 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1220/2859 | batch_loss=1.102448 | running_loss=0.929475 | n_peaks=5443 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1240/2859 | batch_loss=0.838992 | running_loss=0.929920 | n_peaks=18234 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1260/2859 | batch_loss=1.163340 | running_loss=0.930490 | n_peaks=3840 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1280/2859 | batch_loss=0.912864 | running_loss=0.930063 | n_peaks=9435 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1300/2859 | batch_loss=0.929357 | running_loss=0.929666 | n_peaks=15884 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1320/2859 | batch_loss=1.464012 | running_loss=0.928776 | n_peaks=2112 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1340/2859 | batch_loss=1.217718 | running_loss=0.929029 | n_peaks=7200 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1360/2859 | batch_loss=1.485215 | running_loss=0.928461 | n_peaks=2071 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1380/2859 | batch_loss=0.788046 | running_loss=0.928683 | n_peaks=8117 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
