epoch,train_pr_auc,train_roc_auc,train_f1,train_mcc,train_precision,train_recall,train_signal_recall_at_0.30,train_signal_recall_at_0.50,train_signal_recall_at_0.70,train_loss,val_pr_auc,val_roc_auc,val_f1,val_mcc,val_precision,val_recall,val_signal_recall_at_0.30,val_signal_recall_at_0.50,val_signal_recall_at_0.70,val_loss
32.0,0.46806209890031414,0.8356569404036066,0.4014158964380023,0.3490264544364556,0.2710378410779779,0.7734897176873093,0.599932103228744,0.7836666180353704,0.9100275595158888,0.8019901580628234,0.6358284113888225,0.7944814990703339,0.5278812986908515,0.2610404671917374,0.36248448790318355,0.9708815133960343,0.5415655873822443,0.7560883528604481,0.8982931949726927,1.0332417094235617
33.0,0.4684453562930615,0.8358535972908527,0.4016982280165364,0.34932775070162236,0.2713045074968415,0.7734151675134391,0.600212267591837,0.7839632155013059,0.9102548173039772,0.8016048695617053,0.6420033511082033,0.7973950467910719,0.530186068033022,0.2659830266804614,0.3649365322757301,0.9689377300590022,0.5451240883732676,0.758088255926371,0.8991426435963563,1.02892447065714
34.0,0.46937555645278833,0.8360021499816326,0.4018997462185396,0.34950909813545233,0.27151827947787316,0.7731726790446676,0.6005140755537955,0.7841527973950726,0.9105349816670701,0.8012643899451252,0.6435413348564486,0.7967960656843844,0.5274159757016805,0.25991339230341703,0.36203516734783947,0.9709580402990672,0.546419943931289,0.7582642678033462,0.8986222606557335,1.0346465252050672
35.0,0.4697500694180029,0.8361139185616724,0.401944309139403,0.3495755333901231,0.27154729290738694,0.7732672695878577,0.6008932393413292,0.7845411797524934,0.910724563560837,0.8009937528266236,0.6430086683501591,0.7974442096056226,0.5232380925006997,0.25101115619706493,0.35753873837474653,0.9751797744497078,0.5467158479563491,0.7587565908795237,0.8992701884347443,1.044966250484876
36.0,0.4705091941495647,0.8362635948594848,0.4023001492835194,0.349884344647319,0.2719330598366495,0.772775478924746,0.6012006586066974,0.7846510009763668,0.9109814810955188,0.800654349438787,0.643120315123457,0.7980772307336809,0.5283568367225063,0.2620567521780012,0.36299266165866934,0.9704555136358187,0.547213272826062,0.7585576209316385,0.899346715337777,1.0328859788230664
37.0,0.4712747571420359,0.8364540238749495,0.40273900061356155,0.3503108088491052,0.27237757137841767,0.7724267764985787,0.601182221466923,0.7850021082468525,0.9110844885938234,0.8002397494012323,0.6473340365586544,0.798735781155179,0.5300752089681039,0.26549314508974825,0.3649165542745687,0.9683382693185789,0.5469862430137314,0.7591162673237777,0.8993824278925256,1.0272508119025914
38.0,0.4716227756772099,0.8365388067585908,0.4027637979941813,0.35038974412032997,0.2723642854075167,0.7727161594315589,0.6012319215828364,0.7853608308576797,0.9113586408461204,0.8000440335720905,0.646201769221178,0.7988324887098228,0.5296809761916708,0.26497309624994986,0.3643722755723515,0.9695448434897288,0.5491238945051132,0.7604886497848319,0.9000150502909298,1.0289183410022396
39.0,0.47198774192659987,0.8366343772568551,0.40315646289262674,0.35068443745778477,0.2728234342161405,0.7719153462735334,0.6015092802942247,0.7854053204775701,0.9114247740648763,0.79985010596646,0.6417316049903484,0.7973324729029745,0.5269332493180668,0.2593944563727378,0.361334815324394,0.9727334644494272,0.5466393210533163,0.758256615113043,0.8986401169331079,1.030845808319271
40.0,0.47263571454112513,0.8367082518611328,0.4029330044751076,0.35053065981356396,0.2725522315385961,0.7724496225196035,0.6017277203198123,0.7855171457383754,0.9114981218165873,0.7996778292028461,0.6450564906857551,0.7985843178432207,0.5321009821965896,0.2697285189609689,0.36710999831400903,0.9664582584007407,0.5472923506258626,0.7596417520579359,0.8990635657965558,1.0269769019059214
41.0,0.4734292503420056,0.8368582990125157,0.4031881952913986,0.35079709289319116,0.27279800469945487,0.7723518255173221,0.6020419533107492,0.7857933020276044,0.9116961206654686,0.7993296790297932,0.6472990621378252,0.7994529247870574,0.5270636391966209,0.25978285852282795,0.3614352674044605,0.972894170945796,0.5489351281442991,0.7597871531736982,0.8992778411250475,1.035733927284725
42.0,0.47380405807395715,0.8369574076660379,0.40346960104383733,0.3510819895973624,0.2730754113677845,0.7721943082144672,0.6021469648459857,0.7858061278639692,0.9117201691086525,0.799089132158036,0.6461563123107618,0.7983303871309765,0.5359494206700823,0.2775057216621639,0.3713728620543373,0.9624788594430372,0.5468765544527179,0.7602361110048238,0.8999818886329489,1.026467201548692
43.0,0.474229154200556,0.8370492638699277,0.40358653263156397,0.35119439670845876,0.27319494349324197,0.7720953087900266,0.6024199146761235,0.786075069620243,0.9118885082109401,0.7988615543048799,0.6488129071088925,0.7998604600570255,0.5260447474116572,0.2573634074319285,0.36043146913198865,0.9732308893191401,0.5490142059440997,0.7604631408171543,0.8995507870791977,1.030420141362743
44.0,0.47497669809088655,0.8371896747392099,0.40389877698502463,0.3515311711133175,0.27348836535709253,0.7720379933337715,0.6027353500892197,0.7864434116083439,0.9119201719944656,0.7985462565300522,0.649034865351573,0.7994291284043967,0.5306933296226345,0.2668736847289112,0.3655517879161529,0.9679938982549315,0.548682589364291,0.7604937515783674,0.8993747752022223,1.0341730096078199
45.0,0.4753611755043136,0.8372968345437318,0.40391343085240256,0.3515195398827831,0.2735215767726791,0.7718804760309167,0.6027217226380821,0.7864237720464103,0.9121037417774365,0.7983916288901179,0.6476352010715876,0.7995734780139401,0.528943486620667,0.26352467994056566,0.3635388130253606,0.9705116333647094,0.549042265808545,0.7605218114428127,0.8991656016672661,1.02814339827785
46.0,0.47571915232707596,0.8374228113660247,0.4041291547930306,0.3517171955421425,0.27374926362868146,0.7716435988655548,0.6030002837716296,0.7866730742407506,0.9120512360098182,0.7980779046205121,0.6484401119042273,0.7995724365148906,0.5319447875494071,0.2694545785521566,0.3669197784440935,0.9667465097354975,0.548799930615608,0.759736135238343,0.8987702126682635,1.0301840494767411
47.0,0.4761704019481622,0.8374605481578747,0.40439007098606605,0.35195803568230133,0.2740235919536875,0.7713674425763257,0.6031353558608461,0.7867620534805312,0.912252842125177,0.7979668784921806,0.6471784918115729,0.7990370807565952,0.5351422910930741,0.27598807146278953,0.37043058728929074,0.9636114576079221,0.5491749124404685,0.7610039309319191,0.8997778168915282,1.0293525128812664
48.0,0.4764593975610683,0.8375338756917463,0.4043034171631576,0.35189651376217984,0.27391930874691456,0.7715634373882749,0.60320950522733,0.7869508337595252,0.9123859101774615,0.7978354849635335,0.6464047026629525,0.7985567632884419,0.5301981489724188,0.2661460088686013,0.36489661947458435,0.969299957400024,0.5479300748178022,0.7593203390651984,0.8991579489769629,1.0333842953822088
49.0,0.4774224603754888,0.8376587191098083,0.4046331994390587,0.3522599830453805,0.2742240222845321,0.7715486075149782,0.6033626136489344,0.7870662662868081,0.9125257919553148,0.7975200347544981,0.6495385693414404,0.8002127550234901,0.5350405028081239,0.2759355085474034,0.37025173238666753,0.964162451309758,0.549771822284124,0.7610013800351514,0.8996757810208179,1.0263142587867604
50.0,0.4776737394645105,0.8377245317440797,0.4045666389985348,0.3522218002524854,0.27413743739330043,0.7717502136303369,0.6036191303762298,0.7871660673260216,0.9125065532007677,0.797397625204183,0.6498853552779759,0.8005974262207664,0.5327635868171281,0.271514430287971,0.36766174944475155,0.9670067012058089,0.5500371155479709,0.7611059668026294,0.8997982240656703,1.022272108636739
